names,lat,lon,years,sea_level_change
POINTE_DES_GALETS,-20.93,55.29,2140,1257.0
POINTE_DES_GALETS,-20.93,55.29,2150,1368.0
WHITBY,54.49,-0.61,2020,72.0
WHITBY,54.49,-0.61,2030,124.0
WHITBY,54.49,-0.61,2040,186.0
WHITBY,54.49,-0.61,2050,264.0
WHITBY,54.49,-0.61,2060,338.0
WHITBY,54.49,-0.61,2070,427.0
WHITBY,54.49,-0.61,2080,528.0
WHITBY,54.49,-0.61,2090,642.0
WHITBY,54.49,-0.61,2100,774.0
WHITBY,54.49,-0.61,2110,834.0
WHITBY,54.49,-0.61,2120,942.0
WHITBY,54.49,-0.61,2130,1046.0
WHITBY,54.49,-0.61,2140,1148.0
WHITBY,54.49,-0.61,2150,1246.0
PORT_STANVAC,-35.11,138.47,2020,46.0
PORT_STANVAC,-35.11,138.47,2030,92.0
PORT_STANVAC,-35.11,138.47,2040,146.0
PORT_STANVAC,-35.11,138.47,2050,217.0
PORT_STANVAC,-35.11,138.47,2060,287.0
PORT_STANVAC,-35.11,138.47,2070,373.0
PORT_STANVAC,-35.11,138.47,2080,470.0
PORT_STANVAC,-35.11,138.47,2090,580.0
PORT_STANVAC,-35.11,138.47,2100,703.0
PORT_STANVAC,-35.11,138.47,2110,798.0
PORT_STANVAC,-35.11,138.47,2120,916.0
PORT_STANVAC,-35.11,138.47,2130,1030.0
PORT_STANVAC,-35.11,138.47,2140,1136.0
PORT_STANVAC,-35.11,138.47,2150,1236.0
LAOHUTAN,38.87,121.68,2020,51.0
LAOHUTAN,38.87,121.68,2030,102.0
LAOHUTAN,38.87,121.68,2040,166.0
LAOHUTAN,38.87,121.68,2050,245.0
LAOHUTAN,38.87,121.68,2060,324.0
LAOHUTAN,38.87,121.68,2070,426.0
LAOHUTAN,38.87,121.68,2080,540.0
LAOHUTAN,38.87,121.68,2090,676.0
LAOHUTAN,38.87,121.68,2100,826.0
LAOHUTAN,38.87,121.68,2110,924.0
LAOHUTAN,38.87,121.68,2120,1055.0
LAOHUTAN,38.87,121.68,2130,1181.0
LAOHUTAN,38.87,121.68,2140,1303.0
LAOHUTAN,38.87,121.68,2150,1421.0
NASE_III,28.5,129.5,2020,62.0
NASE_III,28.5,129.5,2030,122.0
NASE_III,28.5,129.5,2040,190.0
NASE_III,28.5,129.5,2050,277.0
NASE_III,28.5,129.5,2060,366.0
NASE_III,28.5,129.5,2070,476.0
NASE_III,28.5,129.5,2080,596.0
NASE_III,28.5,129.5,2090,738.0
NASE_III,28.5,129.5,2100,895.0
NASE_III,28.5,129.5,2110,1006.0
NASE_III,28.5,129.5,2120,1148.0
NASE_III,28.5,129.5,2130,1284.0
NASE_III,28.5,129.5,2140,1414.0
NASE_III,28.5,129.5,2150,1538.0
MAIZURU_III,35.45,135.32,2020,58.0
MAIZURU_III,35.45,135.32,2030,114.0
MAIZURU_III,35.45,135.32,2040,181.0
MAIZURU_III,35.45,135.32,2050,265.0
MAIZURU_III,35.45,135.32,2060,350.0
MAIZURU_III,35.45,135.32,2070,458.0
MAIZURU_III,35.45,135.32,2080,578.0
MAIZURU_III,35.45,135.32,2090,720.0
MAIZURU_III,35.45,135.32,2100,872.0
MAIZURU_III,35.45,135.32,2110,980.0
MAIZURU_III,35.45,135.32,2120,1118.0
MAIZURU_III,35.45,135.32,2130,1251.0
MAIZURU_III,35.45,135.32,2140,1378.0
MAIZURU_III,35.45,135.32,2150,1501.0
CUTLER_II,44.64,-67.3,2020,78.0
CUTLER_II,44.64,-67.3,2030,144.0
CUTLER_II,44.64,-67.3,2040,224.0
CUTLER_II,44.64,-67.3,2050,314.0
CUTLER_II,44.64,-67.3,2060,405.0
CUTLER_II,44.64,-67.3,2070,512.0
CUTLER_II,44.64,-67.3,2080,630.0
CUTLER_II,44.64,-67.3,2090,760.0
CUTLER_II,44.64,-67.3,2100,892.0
CUTLER_II,44.64,-67.3,2110,974.0
CUTLER_II,44.64,-67.3,2120,1098.0
CUTLER_II,44.64,-67.3,2130,1218.0
CUTLER_II,44.64,-67.3,2140,1334.0
CUTLER_II,44.64,-67.3,2150,1446.0
LEITH_II,55.99,-3.18,2020,70.0
LEITH_II,55.99,-3.18,2030,120.0
LEITH_II,55.99,-3.18,2040,180.0
LEITH_II,55.99,-3.18,2050,253.0
LEITH_II,55.99,-3.18,2060,325.0
LEITH_II,55.99,-3.18,2070,410.0
LEITH_II,55.99,-3.18,2080,507.0
LEITH_II,55.99,-3.18,2090,616.0
LEITH_II,55.99,-3.18,2100,744.0
LEITH_II,55.99,-3.18,2110,794.0
LEITH_II,55.99,-3.18,2120,896.0
LEITH_II,55.99,-3.18,2130,996.0
LEITH_II,55.99,-3.18,2140,1093.0
LEITH_II,55.99,-3.18,2150,1186.0
GUNSAN,35.98,126.56,2020,54.0
GUNSAN,35.98,126.56,2030,107.0
GUNSAN,35.98,126.56,2040,172.0
GUNSAN,35.98,126.56,2050,254.0
GUNSAN,35.98,126.56,2060,336.0
GUNSAN,35.98,126.56,2070,440.0
GUNSAN,35.98,126.56,2080,558.0
GUNSAN,35.98,126.56,2090,697.0
GUNSAN,35.98,126.56,2100,848.0
GUNSAN,35.98,126.56,2110,952.0
GUNSAN,35.98,126.56,2120,1086.0
GUNSAN,35.98,126.56,2130,1216.0
GUNSAN,35.98,126.56,2140,1342.0
GUNSAN,35.98,126.56,2150,1461.0
CHOSHI-GYOKO,35.74,140.86,2020,58.0
CHOSHI-GYOKO,35.74,140.86,2030,120.0
CHOSHI-GYOKO,35.74,140.86,2040,190.0
CHOSHI-GYOKO,35.74,140.86,2050,276.0
CHOSHI-GYOKO,35.74,140.86,2060,362.0
CHOSHI-GYOKO,35.74,140.86,2070,472.0
CHOSHI-GYOKO,35.74,140.86,2080,598.0
CHOSHI-GYOKO,35.74,140.86,2090,744.0
CHOSHI-GYOKO,35.74,140.86,2100,907.0
CHOSHI-GYOKO,35.74,140.86,2110,1018.0
CHOSHI-GYOKO,35.74,140.86,2120,1161.0
CHOSHI-GYOKO,35.74,140.86,2130,1298.0
CHOSHI-GYOKO,35.74,140.86,2140,1429.0
CHOSHI-GYOKO,35.74,140.86,2150,1554.0
TOKYO_III,35.65,139.77,2020,58.0
TOKYO_III,35.65,139.77,2030,120.0
TOKYO_III,35.65,139.77,2040,190.0
TOKYO_III,35.65,139.77,2050,276.0
TOKYO_III,35.65,139.77,2060,362.0
TOKYO_III,35.65,139.77,2070,474.0
TOKYO_III,35.65,139.77,2080,600.0
TOKYO_III,35.65,139.77,2090,742.0
TOKYO_III,35.65,139.77,2100,902.0
TOKYO_III,35.65,139.77,2110,1012.0
TOKYO_III,35.65,139.77,2120,1154.0
TOKYO_III,35.65,139.77,2130,1290.0
TOKYO_III,35.65,139.77,2140,1420.0
TOKYO_III,35.65,139.77,2150,1546.0
GEOMUNDO,34.03,127.31,2020,54.0
GEOMUNDO,34.03,127.31,2030,108.0
GEOMUNDO,34.03,127.31,2040,173.0
GEOMUNDO,34.03,127.31,2050,255.0
GEOMUNDO,34.03,127.31,2060,338.0
GEOMUNDO,34.03,127.31,2070,442.0
GEOMUNDO,34.03,127.31,2080,560.0
GEOMUNDO,34.03,127.31,2090,700.0
GEOMUNDO,34.03,127.31,2100,850.0
GEOMUNDO,34.03,127.31,2110,956.0
GEOMUNDO,34.03,127.31,2120,1092.0
GEOMUNDO,34.03,127.31,2130,1224.0
GEOMUNDO,34.03,127.31,2140,1348.0
GEOMUNDO,34.03,127.31,2150,1468.0
PORTLAND,-38.34,141.61,2020,46.0
PORTLAND,-38.34,141.61,2030,94.0
PORTLAND,-38.34,141.61,2040,147.0
PORTLAND,-38.34,141.61,2050,216.0
PORTLAND,-38.34,141.61,2060,286.0
PORTLAND,-38.34,141.61,2070,371.0
PORTLAND,-38.34,141.61,2080,465.0
PORTLAND,-38.34,141.61,2090,576.0
PORTLAND,-38.34,141.61,2100,704.0
PORTLAND,-38.34,141.61,2110,800.0
PORTLAND,-38.34,141.61,2120,921.0
PORTLAND,-38.34,141.61,2130,1034.0
PORTLAND,-38.34,141.61,2140,1141.0
PORTLAND,-38.34,141.61,2150,1242.0
NEWHAVEN,50.78,0.06,2020,63.0
NEWHAVEN,50.78,0.06,2030,114.0
NEWHAVEN,50.78,0.06,2040,174.0
NEWHAVEN,50.78,0.06,2050,248.0
NEWHAVEN,50.78,0.06,2060,324.0
NEWHAVEN,50.78,0.06,2070,414.0
NEWHAVEN,50.78,0.06,2080,516.0
NEWHAVEN,50.78,0.06,2090,634.0
NEWHAVEN,50.78,0.06,2100,766.0
NEWHAVEN,50.78,0.06,2110,830.0
NEWHAVEN,50.78,0.06,2120,940.0
NEWHAVEN,50.78,0.06,2130,1046.0
NEWHAVEN,50.78,0.06,2140,1150.0
NEWHAVEN,50.78,0.06,2150,1250.0
KING_BAY,-20.62,116.75,2020,47.0
KING_BAY,-20.62,116.75,2030,96.0
KING_BAY,-20.62,116.75,2040,156.0
KING_BAY,-20.62,116.75,2050,230.0
KING_BAY,-20.62,116.75,2060,306.0
KING_BAY,-20.62,116.75,2070,400.0
KING_BAY,-20.62,116.75,2080,508.0
KING_BAY,-20.62,116.75,2090,628.0
KING_BAY,-20.62,116.75,2100,787.0
KING_BAY,-20.62,116.75,2110,886.0
KING_BAY,-20.62,116.75,2120,1014.0
KING_BAY,-20.62,116.75,2130,1138.0
KING_BAY,-20.62,116.75,2140,1254.0
KING_BAY,-20.62,116.75,2150,1363.0
PORT_GILES,-35.02,137.77,2020,46.0
PORT_GILES,-35.02,137.77,2030,92.0
PORT_GILES,-35.02,137.77,2040,146.0
PORT_GILES,-35.02,137.77,2050,218.0
PORT_GILES,-35.02,137.77,2060,288.0
PORT_GILES,-35.02,137.77,2070,374.0
PORT_GILES,-35.02,137.77,2080,472.0
PORT_GILES,-35.02,137.77,2090,583.0
PORT_GILES,-35.02,137.77,2100,706.0
PORT_GILES,-35.02,137.77,2110,801.0
PORT_GILES,-35.02,137.77,2120,920.0
PORT_GILES,-35.02,137.77,2130,1035.0
PORT_GILES,-35.02,137.77,2140,1142.0
PORT_GILES,-35.02,137.77,2150,1242.0
ROOMPOT_BUITEN,51.62,3.68,2020,66.0
ROOMPOT_BUITEN,51.62,3.68,2030,116.0
ROOMPOT_BUITEN,51.62,3.68,2040,178.0
ROOMPOT_BUITEN,51.62,3.68,2050,256.0
ROOMPOT_BUITEN,51.62,3.68,2060,334.0
ROOMPOT_BUITEN,51.62,3.68,2070,423.0
ROOMPOT_BUITEN,51.62,3.68,2080,526.0
ROOMPOT_BUITEN,51.62,3.68,2090,646.0
ROOMPOT_BUITEN,51.62,3.68,2100,782.0
ROOMPOT_BUITEN,51.62,3.68,2110,849.0
ROOMPOT_BUITEN,51.62,3.68,2120,961.0
ROOMPOT_BUITEN,51.62,3.68,2130,1070.0
ROOMPOT_BUITEN,51.62,3.68,2140,1175.0
ROOMPOT_BUITEN,51.62,3.68,2150,1277.0
KOCHI_III,33.5,133.57,2020,58.0
KOCHI_III,33.5,133.57,2030,116.0
KOCHI_III,33.5,133.57,2040,183.0
KOCHI_III,33.5,133.57,2050,270.0
KOCHI_III,33.5,133.57,2060,358.0
KOCHI_III,33.5,133.57,2070,463.0
KOCHI_III,33.5,133.57,2080,582.0
KOCHI_III,33.5,133.57,2090,722.0
KOCHI_III,33.5,133.57,2100,880.0
KOCHI_III,33.5,133.57,2110,990.0
KOCHI_III,33.5,133.57,2120,1128.0
KOCHI_III,33.5,133.57,2130,1262.0
KOCHI_III,33.5,133.57,2140,1390.0
KOCHI_III,33.5,133.57,2150,1512.0
WANDO,34.32,126.76,2020,54.0
WANDO,34.32,126.76,2030,108.0
WANDO,34.32,126.76,2040,172.0
WANDO,34.32,126.76,2050,254.0
WANDO,34.32,126.76,2060,337.0
WANDO,34.32,126.76,2070,441.0
WANDO,34.32,126.76,2080,558.0
WANDO,34.32,126.76,2090,698.0
WANDO,34.32,126.76,2100,849.0
WANDO,34.32,126.76,2110,954.0
WANDO,34.32,126.76,2120,1089.0
WANDO,34.32,126.76,2130,1220.0
WANDO,34.32,126.76,2140,1346.0
WANDO,34.32,126.76,2150,1464.0
SHUTE_HARBOUR_2,-20.28,148.78,2020,55.0
SHUTE_HARBOUR_2,-20.28,148.78,2030,109.0
SHUTE_HARBOUR_2,-20.28,148.78,2040,172.0
SHUTE_HARBOUR_2,-20.28,148.78,2050,250.0
SHUTE_HARBOUR_2,-20.28,148.78,2060,331.0
SHUTE_HARBOUR_2,-20.28,148.78,2070,434.0
SHUTE_HARBOUR_2,-20.28,148.78,2080,550.0
SHUTE_HARBOUR_2,-20.28,148.78,2090,684.0
SHUTE_HARBOUR_2,-20.28,148.78,2100,828.0
SHUTE_HARBOUR_2,-20.28,148.78,2110,934.0
SHUTE_HARBOUR_2,-20.28,148.78,2120,1068.0
SHUTE_HARBOUR_2,-20.28,148.78,2130,1196.0
SHUTE_HARBOUR_2,-20.28,148.78,2140,1316.0
SHUTE_HARBOUR_2,-20.28,148.78,2150,1430.0
PUERTO_ARMUELLES_B,8.27,-82.87,2020,54.0
PUERTO_ARMUELLES_B,8.27,-82.87,2030,103.0
PUERTO_ARMUELLES_B,8.27,-82.87,2040,166.0
PUERTO_ARMUELLES_B,8.27,-82.87,2050,245.0
PUERTO_ARMUELLES_B,8.27,-82.87,2060,324.0
PUERTO_ARMUELLES_B,8.27,-82.87,2070,423.0
PUERTO_ARMUELLES_B,8.27,-82.87,2080,533.0
PUERTO_ARMUELLES_B,8.27,-82.87,2090,662.0
PUERTO_ARMUELLES_B,8.27,-82.87,2100,790.0
PUERTO_ARMUELLES_B,8.27,-82.87,2110,889.0
PUERTO_ARMUELLES_B,8.27,-82.87,2120,1017.0
PUERTO_ARMUELLES_B,8.27,-82.87,2130,1140.0
PUERTO_ARMUELLES_B,8.27,-82.87,2140,1256.0
PUERTO_ARMUELLES_B,8.27,-82.87,2150,1368.0
HAMADA_II,34.9,132.07,2020,58.0
HAMADA_II,34.9,132.07,2030,112.0
HAMADA_II,34.9,132.07,2040,179.0
HAMADA_II,34.9,132.07,2050,264.0
HAMADA_II,34.9,132.07,2060,348.0
HAMADA_II,34.9,132.07,2070,456.0
HAMADA_II,34.9,132.07,2080,576.0
HAMADA_II,34.9,132.07,2090,717.0
HAMADA_II,34.9,132.07,2100,872.0
HAMADA_II,34.9,132.07,2110,980.0
HAMADA_II,34.9,132.07,2120,1118.0
HAMADA_II,34.9,132.07,2130,1250.0
HAMADA_II,34.9,132.07,2140,1378.0
HAMADA_II,34.9,132.07,2150,1500.0
IZUHARA_II,34.2,129.29,2020,55.0
IZUHARA_II,34.2,129.29,2030,111.0
IZUHARA_II,34.2,129.29,2040,177.0
IZUHARA_II,34.2,129.29,2050,260.0
IZUHARA_II,34.2,129.29,2060,344.0
IZUHARA_II,34.2,129.29,2070,450.0
IZUHARA_II,34.2,129.29,2080,569.0
IZUHARA_II,34.2,129.29,2090,710.0
IZUHARA_II,34.2,129.29,2100,862.0
IZUHARA_II,34.2,129.29,2110,969.0
IZUHARA_II,34.2,129.29,2120,1106.0
IZUHARA_II,34.2,129.29,2130,1238.0
IZUHARA_II,34.2,129.29,2140,1366.0
IZUHARA_II,34.2,129.29,2150,1486.0
TAPPI,41.24,140.38,2020,53.0
TAPPI,41.24,140.38,2030,106.0
TAPPI,41.24,140.38,2040,170.0
TAPPI,41.24,140.38,2050,251.0
TAPPI,41.24,140.38,2060,332.0
TAPPI,41.24,140.38,2070,439.0
TAPPI,41.24,140.38,2080,558.0
TAPPI,41.24,140.38,2090,699.0
TAPPI,41.24,140.38,2100,851.0
TAPPI,41.24,140.38,2110,954.0
TAPPI,41.24,140.38,2120,1089.0
TAPPI,41.24,140.38,2130,1218.0
TAPPI,41.24,140.38,2140,1342.0
TAPPI,41.24,140.38,2150,1462.0
CHUJADO,33.96,126.3,2020,54.0
CHUJADO,33.96,126.3,2030,108.0
CHUJADO,33.96,126.3,2040,173.0
CHUJADO,33.96,126.3,2050,255.0
CHUJADO,33.96,126.3,2060,338.0
CHUJADO,33.96,126.3,2070,442.0
CHUJADO,33.96,126.3,2080,561.0
CHUJADO,33.96,126.3,2090,701.0
CHUJADO,33.96,126.3,2100,852.0
CHUJADO,33.96,126.3,2110,957.0
CHUJADO,33.96,126.3,2120,1092.0
CHUJADO,33.96,126.3,2130,1224.0
CHUJADO,33.96,126.3,2140,1350.0
CHUJADO,33.96,126.3,2150,1470.0
TANJUNG_GELANG,3.98,103.43,2020,50.0
TANJUNG_GELANG,3.98,103.43,2030,102.0
TANJUNG_GELANG,3.98,103.43,2040,166.0
TANJUNG_GELANG,3.98,103.43,2050,241.0
TANJUNG_GELANG,3.98,103.43,2060,318.0
TANJUNG_GELANG,3.98,103.43,2070,418.0
TANJUNG_GELANG,3.98,103.43,2080,531.0
TANJUNG_GELANG,3.98,103.43,2090,660.0
TANJUNG_GELANG,3.98,103.43,2100,806.0
TANJUNG_GELANG,3.98,103.43,2110,908.0
TANJUNG_GELANG,3.98,103.43,2120,1039.0
TANJUNG_GELANG,3.98,103.43,2130,1166.0
TANJUNG_GELANG,3.98,103.43,2140,1286.0
TANJUNG_GELANG,3.98,103.43,2150,1400.0
TAURANGA,-37.64,176.18,2020,58.0
TAURANGA,-37.64,176.18,2030,108.0
TAURANGA,-37.64,176.18,2040,172.0
TAURANGA,-37.64,176.18,2050,254.0
TAURANGA,-37.64,176.18,2060,334.0
TAURANGA,-37.64,176.18,2070,436.0
TAURANGA,-37.64,176.18,2080,552.0
TAURANGA,-37.64,176.18,2090,685.0
TAURANGA,-37.64,176.18,2100,829.0
TAURANGA,-37.64,176.18,2110,942.0
TAURANGA,-37.64,176.18,2120,1076.0
TAURANGA,-37.64,176.18,2130,1205.0
TAURANGA,-37.64,176.18,2140,1326.0
TAURANGA,-37.64,176.18,2150,1442.0
PELABUHAN_KELANG,3.05,101.36,2020,48.0
PELABUHAN_KELANG,3.05,101.36,2030,98.0
PELABUHAN_KELANG,3.05,101.36,2040,159.0
PELABUHAN_KELANG,3.05,101.36,2050,234.0
PELABUHAN_KELANG,3.05,101.36,2060,310.0
PELABUHAN_KELANG,3.05,101.36,2070,407.0
PELABUHAN_KELANG,3.05,101.36,2080,516.0
PELABUHAN_KELANG,3.05,101.36,2090,643.0
PELABUHAN_KELANG,3.05,101.36,2100,791.0
PELABUHAN_KELANG,3.05,101.36,2110,891.0
PELABUHAN_KELANG,3.05,101.36,2120,1020.0
PELABUHAN_KELANG,3.05,101.36,2130,1144.0
PELABUHAN_KELANG,3.05,101.36,2140,1262.0
PELABUHAN_KELANG,3.05,101.36,2150,1374.0
CENDERING,5.26,103.19,2020,50.0
CENDERING,5.26,103.19,2030,102.0
CENDERING,5.26,103.19,2040,166.0
CENDERING,5.26,103.19,2050,242.0
CENDERING,5.26,103.19,2060,318.0
CENDERING,5.26,103.19,2070,418.0
CENDERING,5.26,103.19,2080,531.0
CENDERING,5.26,103.19,2090,660.0
CENDERING,5.26,103.19,2100,807.0
CENDERING,5.26,103.19,2110,908.0
CENDERING,5.26,103.19,2120,1040.0
CENDERING,5.26,103.19,2130,1166.0
CENDERING,5.26,103.19,2140,1286.0
CENDERING,5.26,103.19,2150,1401.0
TANJUNG_KELING,2.21,102.15,2020,50.0
TANJUNG_KELING,2.21,102.15,2030,102.0
TANJUNG_KELING,2.21,102.15,2040,166.0
TANJUNG_KELING,2.21,102.15,2050,240.0
TANJUNG_KELING,2.21,102.15,2060,317.0
TANJUNG_KELING,2.21,102.15,2070,417.0
TANJUNG_KELING,2.21,102.15,2080,529.0
TANJUNG_KELING,2.21,102.15,2090,658.0
TANJUNG_KELING,2.21,102.15,2100,806.0
TANJUNG_KELING,2.21,102.15,2110,907.0
TANJUNG_KELING,2.21,102.15,2120,1038.0
TANJUNG_KELING,2.21,102.15,2130,1164.0
TANJUNG_KELING,2.21,102.15,2140,1284.0
TANJUNG_KELING,2.21,102.15,2150,1398.0
LUMUT,4.24,100.61,2020,47.0
LUMUT,4.24,100.61,2030,98.0
LUMUT,4.24,100.61,2040,157.0
LUMUT,4.24,100.61,2050,232.0
LUMUT,4.24,100.61,2060,307.0
LUMUT,4.24,100.61,2070,403.0
LUMUT,4.24,100.61,2080,512.0
LUMUT,4.24,100.61,2090,637.0
LUMUT,4.24,100.61,2100,786.0
LUMUT,4.24,100.61,2110,887.0
LUMUT,4.24,100.61,2120,1016.0
LUMUT,4.24,100.61,2130,1140.0
LUMUT,4.24,100.61,2140,1257.0
LUMUT,4.24,100.61,2150,1370.0
PULAU_PINANG,5.42,100.35,2020,47.0
PULAU_PINANG,5.42,100.35,2030,98.0
PULAU_PINANG,5.42,100.35,2040,158.0
PULAU_PINANG,5.42,100.35,2050,232.0
PULAU_PINANG,5.42,100.35,2060,306.0
PULAU_PINANG,5.42,100.35,2070,402.0
PULAU_PINANG,5.42,100.35,2080,511.0
PULAU_PINANG,5.42,100.35,2090,637.0
PULAU_PINANG,5.42,100.35,2100,790.0
PULAU_PINANG,5.42,100.35,2110,890.0
PULAU_PINANG,5.42,100.35,2120,1020.0
PULAU_PINANG,5.42,100.35,2130,1144.0
PULAU_PINANG,5.42,100.35,2140,1262.0
PULAU_PINANG,5.42,100.35,2150,1374.0
YOSIOKA,41.45,140.25,2020,53.0
YOSIOKA,41.45,140.25,2030,106.0
YOSIOKA,41.45,140.25,2040,168.0
YOSIOKA,41.45,140.25,2050,249.0
YOSIOKA,41.45,140.25,2060,330.0
YOSIOKA,41.45,140.25,2070,436.0
YOSIOKA,41.45,140.25,2080,553.0
YOSIOKA,41.45,140.25,2090,694.0
YOSIOKA,41.45,140.25,2100,844.0
YOSIOKA,41.45,140.25,2110,946.0
YOSIOKA,41.45,140.25,2120,1080.0
YOSIOKA,41.45,140.25,2130,1210.0
YOSIOKA,41.45,140.25,2140,1334.0
YOSIOKA,41.45,140.25,2150,1452.0
RIMOUSKI,48.48,-68.52,2020,80.0
RIMOUSKI,48.48,-68.52,2030,146.0
RIMOUSKI,48.48,-68.52,2040,224.0
RIMOUSKI,48.48,-68.52,2050,312.0
RIMOUSKI,48.48,-68.52,2060,402.0
RIMOUSKI,48.48,-68.52,2070,506.0
RIMOUSKI,48.48,-68.52,2080,622.0
RIMOUSKI,48.48,-68.52,2090,750.0
RIMOUSKI,48.48,-68.52,2100,880.0
RIMOUSKI,48.48,-68.52,2110,956.0
RIMOUSKI,48.48,-68.52,2120,1076.0
RIMOUSKI,48.48,-68.52,2130,1192.0
RIMOUSKI,48.48,-68.52,2140,1304.0
RIMOUSKI,48.48,-68.52,2150,1410.0
ZANZIBAR,-6.15,39.18,2020,57.0
ZANZIBAR,-6.15,39.18,2030,112.0
ZANZIBAR,-6.15,39.18,2040,177.0
ZANZIBAR,-6.15,39.18,2050,254.0
ZANZIBAR,-6.15,39.18,2060,337.0
ZANZIBAR,-6.15,39.18,2070,438.0
ZANZIBAR,-6.15,39.18,2080,549.0
ZANZIBAR,-6.15,39.18,2090,683.0
ZANZIBAR,-6.15,39.18,2100,822.0
ZANZIBAR,-6.15,39.18,2110,925.0
ZANZIBAR,-6.15,39.18,2120,1056.0
ZANZIBAR,-6.15,39.18,2130,1182.0
ZANZIBAR,-6.15,39.18,2140,1303.0
ZANZIBAR,-6.15,39.18,2150,1418.0
PUERTO_SOBERANIA,-62.48,-59.63,2020,25.0
PUERTO_SOBERANIA,-62.48,-59.63,2030,60.0
PUERTO_SOBERANIA,-62.48,-59.63,2040,100.0
PUERTO_SOBERANIA,-62.48,-59.63,2050,150.0
PUERTO_SOBERANIA,-62.48,-59.63,2060,194.0
PUERTO_SOBERANIA,-62.48,-59.63,2070,236.0
PUERTO_SOBERANIA,-62.48,-59.63,2080,275.0
PUERTO_SOBERANIA,-62.48,-59.63,2090,313.0
PUERTO_SOBERANIA,-62.48,-59.63,2100,340.0
PUERTO_SOBERANIA,-62.48,-59.63,2110,547.0
PUERTO_SOBERANIA,-62.48,-59.63,2120,638.0
PUERTO_SOBERANIA,-62.48,-59.63,2130,726.0
PUERTO_SOBERANIA,-62.48,-59.63,2140,808.0
PUERTO_SOBERANIA,-62.48,-59.63,2150,888.0
SEOGWIPO,33.24,126.56,2020,54.0
SEOGWIPO,33.24,126.56,2030,110.0
SEOGWIPO,33.24,126.56,2040,175.0
SEOGWIPO,33.24,126.56,2050,258.0
SEOGWIPO,33.24,126.56,2060,342.0
SEOGWIPO,33.24,126.56,2070,447.0
SEOGWIPO,33.24,126.56,2080,565.0
SEOGWIPO,33.24,126.56,2090,706.0
SEOGWIPO,33.24,126.56,2100,858.0
SEOGWIPO,33.24,126.56,2110,964.0
SEOGWIPO,33.24,126.56,2120,1101.0
SEOGWIPO,33.24,126.56,2130,1234.0
SEOGWIPO,33.24,126.56,2140,1360.0
SEOGWIPO,33.24,126.56,2150,1480.0
WIDO,35.62,126.3,2020,54.0
WIDO,35.62,126.3,2030,107.0
WIDO,35.62,126.3,2040,172.0
WIDO,35.62,126.3,2050,254.0
WIDO,35.62,126.3,2060,336.0
WIDO,35.62,126.3,2070,441.0
WIDO,35.62,126.3,2080,559.0
WIDO,35.62,126.3,2090,698.0
WIDO,35.62,126.3,2100,850.0
WIDO,35.62,126.3,2110,954.0
WIDO,35.62,126.3,2120,1088.0
WIDO,35.62,126.3,2130,1219.0
WIDO,35.62,126.3,2140,1344.0
WIDO,35.62,126.3,2150,1464.0
MOURILYAN_HARBOUR,-17.58,146.08,2020,55.0
MOURILYAN_HARBOUR,-17.58,146.08,2030,110.0
MOURILYAN_HARBOUR,-17.58,146.08,2040,172.0
MOURILYAN_HARBOUR,-17.58,146.08,2050,250.0
MOURILYAN_HARBOUR,-17.58,146.08,2060,330.0
MOURILYAN_HARBOUR,-17.58,146.08,2070,434.0
MOURILYAN_HARBOUR,-17.58,146.08,2080,548.0
MOURILYAN_HARBOUR,-17.58,146.08,2090,684.0
MOURILYAN_HARBOUR,-17.58,146.08,2100,834.0
MOURILYAN_HARBOUR,-17.58,146.08,2110,940.0
MOURILYAN_HARBOUR,-17.58,146.08,2120,1074.0
MOURILYAN_HARBOUR,-17.58,146.08,2130,1203.0
MOURILYAN_HARBOUR,-17.58,146.08,2140,1323.0
MOURILYAN_HARBOUR,-17.58,146.08,2150,1438.0
LUCINDA,-18.52,146.38,2020,55.0
LUCINDA,-18.52,146.38,2030,108.0
LUCINDA,-18.52,146.38,2040,171.0
LUCINDA,-18.52,146.38,2050,248.0
LUCINDA,-18.52,146.38,2060,330.0
LUCINDA,-18.52,146.38,2070,432.0
LUCINDA,-18.52,146.38,2080,546.0
LUCINDA,-18.52,146.38,2090,682.0
LUCINDA,-18.52,146.38,2100,830.0
LUCINDA,-18.52,146.38,2110,936.0
LUCINDA,-18.52,146.38,2120,1068.0
LUCINDA,-18.52,146.38,2130,1196.0
LUCINDA,-18.52,146.38,2140,1316.0
LUCINDA,-18.52,146.38,2150,1430.0
ONSLOW,-21.65,115.13,2020,47.0
ONSLOW,-21.65,115.13,2030,96.0
ONSLOW,-21.65,115.13,2040,155.0
ONSLOW,-21.65,115.13,2050,230.0
ONSLOW,-21.65,115.13,2060,304.0
ONSLOW,-21.65,115.13,2070,398.0
ONSLOW,-21.65,115.13,2080,505.0
ONSLOW,-21.65,115.13,2090,624.0
ONSLOW,-21.65,115.13,2100,782.0
ONSLOW,-21.65,115.13,2110,880.0
ONSLOW,-21.65,115.13,2120,1008.0
ONSLOW,-21.65,115.13,2130,1131.0
ONSLOW,-21.65,115.13,2140,1246.0
ONSLOW,-21.65,115.13,2150,1355.0
CROMER,52.93,1.3,2020,71.0
CROMER,52.93,1.3,2030,122.0
CROMER,52.93,1.3,2040,186.0
CROMER,52.93,1.3,2050,265.0
CROMER,52.93,1.3,2060,342.0
